0, 0, Header, 1, 14, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 740741
1, 0, Text_t, "(c)joel Sampson 1994"
1, 0, End_track
2, 0, Start_track
2, 0, Text_t, "Shaker"
2, 0, Note_on_c, 9, 69, 64
2, 60, Note_off_c, 9, 69, 64
2, 960, Note_on_c, 9, 69, 64
2, 1020, Note_off_c, 9, 69, 64
2, 1920, Note_on_c, 9, 69, 64
2, 1980, Note_off_c, 9, 69, 64
2, 2880, Note_on_c, 9, 69, 64
2, 2940, Note_off_c, 9, 69, 64
2, 3840, Note_on_c, 9, 69, 64
2, 3900, Note_off_c, 9, 69, 64
2, 4800, Note_on_c, 9, 69, 64
2, 4860, Note_off_c, 9, 69, 64
2, 5760, Note_on_c, 9, 69, 64
2, 5820, Note_off_c, 9, 69, 64
2, 6720, Note_on_c, 9, 69, 64
2, 6780, Note_off_c, 9, 69, 64
2, 7680, Note_on_c, 9, 69, 64
2, 7740, Note_off_c, 9, 69, 64
2, 8640, Note_on_c, 9, 69, 64
2, 8700, Note_off_c, 9, 69, 64
2, 8700, End_track
3, 0, Start_track
3, 0, Text_t, "Hand clap"
3, 60, Note_on_c, 9, 39, 64
3, 120, Note_off_c, 9, 39, 64
3, 1020, Note_on_c, 9, 39, 64
3, 1080, Note_off_c, 9, 39, 64
3, 1980, Note_on_c, 9, 39, 64
3, 2040, Note_off_c, 9, 39, 64
3, 2940, Note_on_c, 9, 39, 64
3, 3000, Note_off_c, 9, 39, 64
3, 3900, Note_on_c, 9, 39, 64
3, 3960, Note_off_c, 9, 39, 64
3, 4860, Note_on_c, 9, 39, 64
3, 4920, Note_off_c, 9, 39, 64
3, 5820, Note_on_c, 9, 39, 64
3, 5880, Note_off_c, 9, 39, 64
3, 6780, Note_on_c, 9, 39, 64
3, 6840, Note_off_c, 9, 39, 64
3, 7740, Note_on_c, 9, 39, 64
3, 7800, Note_off_c, 9, 39, 64
3, 8700, Note_on_c, 9, 39, 64
3, 8760, Note_off_c, 9, 39, 64
3, 8760, End_track
4, 0, Start_track
4, 0, Text_t, "Cow bell"
4, 120, Note_on_c, 9, 56, 64
4, 180, Note_off_c, 9, 56, 64
4, 1080, Note_on_c, 9, 56, 64
4, 1140, Note_off_c, 9, 56, 64
4, 2040, Note_on_c, 9, 56, 64
4, 2100, Note_off_c, 9, 56, 64
4, 3000, Note_on_c, 9, 56, 64
4, 3060, Note_off_c, 9, 56, 64
4, 3960, Note_on_c, 9, 56, 64
4, 4020, Note_off_c, 9, 56, 64
4, 4920, Note_on_c, 9, 56, 64
4, 4980, Note_off_c, 9, 56, 64
4, 5880, Note_on_c, 9, 56, 64
4, 5940, Note_off_c, 9, 56, 64
4, 6840, Note_on_c, 9, 56, 64
4, 6900, Note_off_c, 9, 56, 64
4, 7800, Note_on_c, 9, 56, 64
4, 7860, Note_off_c, 9, 56, 64
4, 8760, Note_on_c, 9, 56, 64
4, 8820, Note_off_c, 9, 56, 64
4, 8820, End_track
5, 0, Start_track
5, 0, Text_t, "Crash"
5, 240, Note_on_c, 9, 49, 64
5, 300, Note_off_c, 9, 49, 64
5, 1200, Note_on_c, 9, 49, 64
5, 1260, Note_off_c, 9, 49, 64
5, 2160, Note_on_c, 9, 49, 64
5, 2220, Note_off_c, 9, 49, 64
5, 3120, Note_on_c, 9, 49, 64
5, 3180, Note_off_c, 9, 49, 64
5, 4080, Note_on_c, 9, 49, 64
5, 4140, Note_off_c, 9, 49, 64
5, 5040, Note_on_c, 9, 49, 64
5, 5100, Note_off_c, 9, 49, 64
5, 6000, Note_on_c, 9, 49, 64
5, 6060, Note_off_c, 9, 49, 64
5, 6960, Note_on_c, 9, 49, 64
5, 7020, Note_off_c, 9, 49, 64
5, 7920, Note_on_c, 9, 49, 64
5, 7980, Note_off_c, 9, 49, 64
5, 8880, Note_on_c, 9, 49, 64
5, 8940, Note_off_c, 9, 49, 64
5, 8940, End_track
6, 0, Start_track
6, 0, Text_t, "Open hat"
6, 300, Note_on_c, 9, 46, 64
6, 360, Note_off_c, 9, 46, 64
6, 1260, Note_on_c, 9, 46, 64
6, 1320, Note_off_c, 9, 46, 64
6, 2220, Note_on_c, 9, 46, 64
6, 2280, Note_off_c, 9, 46, 64
6, 3180, Note_on_c, 9, 46, 64
6, 3240, Note_off_c, 9, 46, 64
6, 4140, Note_on_c, 9, 46, 64
6, 4200, Note_off_c, 9, 46, 64
6, 5100, Note_on_c, 9, 46, 64
6, 5160, Note_off_c, 9, 46, 64
6, 6060, Note_on_c, 9, 46, 64
6, 6120, Note_off_c, 9, 46, 64
6, 7020, Note_on_c, 9, 46, 64
6, 7080, Note_off_c, 9, 46, 64
6, 7980, Note_on_c, 9, 46, 64
6, 8040, Note_off_c, 9, 46, 64
6, 8940, Note_on_c, 9, 46, 64
